"ฤฟฑ๊ฝฺตใ","ฤฟฑ๊ฝฺตใฯตอณภเะอ","ฤฟฑ๊ฝฺตใฮปบลร๛","ิดฝฺตใ","ิดฝฺตใภเะอ","ิดฝฺตใฮปบลร๛","ื้","สýพÝม๗ฯ๒","ร่ส๖","นซสฝ"
"FCS0092","VF","2110MCS110505","OTS","VxOTS","MV110505.DO_LOCALCLOSE","DO","ถม","",""
"FCS0092","VF","2110MCS110604","OTS","VxOTS","MV110604.DO_LOCALCLOSE","DO","ถม","",""
"FCS0092","VF","2110MCS110605","OTS","VxOTS","MV110605.DO_LOCALCLOSE","DO","ถม","",""
"FCS0092","VF","2110MCS110704","OTS","VxOTS","MV110704.DO_LOCALCLOSE","DO","ถม","",""
"FCS0092","VF","2110MCS110705","OTS","VxOTS","MV110705.DO_LOCALCLOSE","DO","ถม","",""
"FCS0092","VF","2110MCS110804","OTS","VxOTS","MV110804.DO_LOCALCLOSE","DO","ถม","",""
"FCS0092","VF","2110MCS110805","OTS","VxOTS","MV110805.DO_LOCALCLOSE","DO","ถม","",""
"FCS0092","VF","2110MCS110904","OTS","VxOTS","MV110904.DO_LOCALCLOSE","DO","ถม","",""
"FCS0092","VF","2110MCS110905","OTS","VxOTS","MV110905.DO_LOCALCLOSE","DO","ถม","",""
"FCS0092","VF","2110MOS110504","OTS","VxOTS","MV110504.DO_LOCALOPEN","DO","ถม","",""
"FCS0092","VF","2110MOS110505","OTS","VxOTS","MV110505.DO_LOCALOPEN","DO","ถม","",""
"FCS0092","VF","2110MOS110604","OTS","VxOTS","MV110604.DO_LOCALOPEN","DO","ถม","",""
"FCS0092","VF","2110MOS110605","OTS","VxOTS","MV110605.DO_LOCALOPEN","DO","ถม","",""
"FCS0092","VF","2110MOS110704","OTS","VxOTS","MV110704.DO_LOCALOPEN","DO","ถม","",""
"FCS0092","VF","2110MOS110705","OTS","VxOTS","MV110705.DO_LOCALOPEN","DO","ถม","",""
"FCS0092","VF","2110MOS110804","OTS","VxOTS","MV110804.DO_LOCALOPEN","DO","ถม","",""
"FCS0092","VF","2110MOS110805","OTS","VxOTS","MV110805.DO_LOCALOPEN","DO","ถม","",""
"FCS0092","VF","2110MOS110904","OTS","VxOTS","MV110904.DO_LOCALOPEN","DO","ถม","",""
"FCS0092","VF","2110MOS110905","OTS","VxOTS","MV110905.DO_LOCALOPEN","DO","ถม","",""
"FCS0092","VF","2110MPS110504","OTS","VxOTS","MV110504.POWERFAILURE","DO","ถม","",""
"FCS0092","VF","2110MPS110505","OTS","VxOTS","MV110505.POWERFAILURE","DO","ถม","",""
"FCS0092","VF","2110MPS110604","OTS","VxOTS","MV110604.POWERFAILURE","DO","ถม","",""
"FCS0092","VF","2110MPS110605","OTS","VxOTS","MV110605.POWERFAILURE","DO","ถม","",""
"FCS0092","VF","2110MPS110704","OTS","VxOTS","MV110704.POWERFAILURE","DO","ถม","",""
"FCS0092","VF","2110MPS110705","OTS","VxOTS","MV110705.POWERFAILURE","DO","ถม","",""
"FCS0092","VF","2110MPS110804","OTS","VxOTS","MV110804.POWERFAILURE","DO","ถม","",""
"FCS0092","VF","2110MPS110805","OTS","VxOTS","MV110805.POWERFAILURE","DO","ถม","",""
"FCS0092","VF","2110MPS110904","OTS","VxOTS","MV110904.POWERFAILURE","DO","ถม","",""
"FCS0092","VF","2110MPS110905","OTS","VxOTS","MV110905.POWERFAILURE","DO","ถม","",""
"FCS0092","VF","2110MSO110504D","OTS","VxOTS","MSO110504D.DO_REMOTECLOSE","DO","ถม","",""
"FCS0092","VF","2110MSO110505D","OTS","VxOTS","MSO110505D.DO_REMOTECLOSE","DO","ถม","",""
"FCS0092","VF","2110MSO110604D","OTS","VxOTS","MSO110604D.DO_REMOTECLOSE","DO","ถม","",""
"FCS0092","VF","2110MSO110605D","OTS","VxOTS","MSO110605D.DO_REMOTECLOSE","DO","ถม","",""
"FCS0092","VF","2110MSO110704D","OTS","VxOTS","MSO110704D.DO_REMOTECLOSE","DO","ถม","",""
"FCS0092","VF","2110MSO110705D","OTS","VxOTS","MSO110705D.DO_REMOTECLOSE","DO","ถม","",""
"FCS0092","VF","2110MSO110804D","OTS","VxOTS","MSO110804D.DO_REMOTECLOSE","DO","ถม","",""
"FCS0092","VF","2110MSO110805D","OTS","VxOTS","MSO110805D.DO_REMOTECLOSE","DO","ถม","",""
"FCS0092","VF","2110MSO110904D","OTS","VxOTS","MSO110904D.DO_REMOTECLOSE","DO","ถม","",""
"FCS0092","VF","2110MSO110905D","OTS","VxOTS","MSO110905D.DO_REMOTECLOSE","DO","ถม","",""
"FCS0092","VF","2110XSO110501D","OTS","VxOTS","XSO110501D.DO_REMOTECLOSE","DO","ถม","",""
"FCS0092","VF","2110XSO110503D","OTS","VxOTS","XSO110503D.DO_REMOTECLOSE","DO","ถม","",""
"FCS0092","VF","2110XSO110507D","OTS","VxOTS","XSO110507D.DO_REMOTECLOSE","DO","ถม","",""
"FCS0092","VF","2110XSO110601D","OTS","VxOTS","XSO110601D.DO_REMOTECLOSE","DO","ถม","",""
"FCS0092","VF","2110XSO110603D","OTS","VxOTS","XSO110603D.DO_REMOTECLOSE","DO","ถม","",""
"FCS0092","VF","2110XSO110607D","OTS","VxOTS","XSO110607D.DO_REMOTECLOSE","DO","ถม","",""
"FCS0092","VF","2110XSO110701D","OTS","VxOTS","XSO110701D.DO_REMOTECLOSE","DO","ถม","",""
"FCS0092","VF","2110XSO110703D","OTS","VxOTS","XSO110703D.DO_REMOTECLOSE","DO","ถม","",""
"FCS0092","VF","2110XSO110707D","OTS","VxOTS","XSO110707D.DO_REMOTECLOSE","DO","ถม","",""
"FCS0092","VF","2110XSO110801D","OTS","VxOTS","XSO110801D.DO_REMOTECLOSE","DO","ถม","",""
"FCS0092","VF","2110XSO110803D","OTS","VxOTS","XSO110803D.DO_REMOTECLOSE","DO","ถม","",""
"FCS0092","VF","2110XSO110807D","OTS","VxOTS","XSO110807D.DO_REMOTECLOSE","DO","ถม","",""
"FCS0092","VF","2110XSO110901D","OTS","VxOTS","XSO110901D.DO_REMOTECLOSE","DO","ถม","",""
"FCS0092","VF","2110XSO110903D","OTS","VxOTS","XSO110903D.DO_REMOTECLOSE","DO","ถม","",""
"FCS0092","VF","2110XSO110907D","OTS","VxOTS","XSO110907D.DO_REMOTECLOSE","DO","ถม","",""
"FCS0092","VF","2110XSOV110101","OTS","VxOTS","XV110101.STATUS","DO","ถม","",""
"FCS0092","VF","2110XSOV110103A","OTS","VxOTS","XV110103A.STATUS","DO","ถม","",""
"FCS0092","VF","2110XSOV110103B","OTS","VxOTS","XV110103B.STATUS","DO","ถม","",""
"FCS0092","VF","2110XSOV110507A","OTS","VxOTS","XV110507A.STATUS","DO","ถม","",""
"FCS0092","VF","2110XSOV110507B","OTS","VxOTS","XV110507B.STATUS","DO","ถม","",""
"FCS0092","VF","2110XSOV110607A","OTS","VxOTS","XV110607A.STATUS","DO","ถม","",""
"FCS0092","VF","2110XSOV110607B","OTS","VxOTS","XV110607B.STATUS","DO","ถม","",""
"FCS0092","VF","2110XSOV110707A","OTS","VxOTS","XV110707A.STATUS","DO","ถม","",""
"FCS0092","VF","2110XSOV110707B","OTS","VxOTS","XV110707B.STATUS","DO","ถม","",""
"FCS0092","VF","2110XSOV110807A","OTS","VxOTS","XV110807A.STATUS","DO","ถม","",""
"FCS0092","VF","2110XSOV110807B","OTS","VxOTS","XV110807B.STATUS","DO","ถม","",""
"FCS0092","VF","2110XSOV110907A","OTS","VxOTS","XV110907A.STATUS","DO","ถม","",""
"FCS0092","VF","2110XSOV110907B","OTS","VxOTS","XV110907B.STATUS","DO","ถม","",""
"FCS0092","VF","2110XSOV160103A","OTS","VxOTS","XV160103A.STATUS","DO","ถม","",""
"FCS0092","VF","2110XSOV160103B","OTS","VxOTS","XV160103B.STATUS","DO","ถม","",""
"FCS0092","VF","2110XSOV160104A","OTS","VxOTS","XV160104A.STATUS","DO","ถม","",""
"FCS0092","VF","2110XSOV160104B","OTS","VxOTS","XV160104B.STATUS","DO","ถม","",""
"FCS0092","VF","2110XSOV160901A","OTS","VxOTS","XV160901A.STATUS","DO","ถม","",""
"FCS0092","VF","2110XSOV160901B","OTS","VxOTS","XV160901B.STATUS","DO","ถม","",""
"FCS0092","VF","2110YYCK1602A","OTS","VxOTS","YYCK1602A.DO_REMOTECLOSE","DO","ถม","",""
"FCS0092","VF","2110YYCK1602B","OTS","VxOTS","YYCK1602B.DO_REMOTECLOSE","DO","ถม","",""
"FCS0092","VF","2110YYCP0002A","OTS","VxOTS","P0002A.DO_REMOTECLOSE","DO","ถม","","not(x)"
"FCS0092","VF","2110YYCP0002B","OTS","VxOTS","P0002B.DO_REMOTECLOSE","DO","ถม","","not(x)"
"FCS0092","VF","2110YYCP1101A","OTS","VxOTS","P1101A.DO_REMOTECLOSE","DO","ถม","","not(x)"
"FCS0092","VF","2110YYCP1101B","OTS","VxOTS","P1101B.DO_REMOTECLOSE","DO","ถม","","not(x)"
"FCS0092","VF","2110YYCP1102A","OTS","VxOTS","P1102A.DO_REMOTECLOSE","DO","ถม","","not(x)"
"FCS0092","VF","2110YYCP1102B","OTS","VxOTS","P1102B.DO_REMOTECLOSE","DO","ถม","","not(x)"
"FCS0092","VF","2110YYCP1104A","OTS","VxOTS","P1104A.DO_REMOTECLOSE","DO","ถม","","not(x)"
"FCS0092","VF","2110YYCP1104B","OTS","VxOTS","P1104B.DO_REMOTECLOSE","DO","ถม","","not(x)"
"FCS0092","VF","2110YYCP1105A","OTS","VxOTS","P1105A.DO_REMOTECLOSE","DO","ถม","","not(x)"
"FCS0092","VF","2110YYCP1105B","OTS","VxOTS","P1105B.DO_REMOTECLOSE","DO","ถม","","not(x)"
"FCS0092","VF","2110YYCP1106A","OTS","VxOTS","P1106A.DO_REMOTECLOSE","DO","ถม","","not(x)"
"FCS0092","VF","2110YYCP1106B","OTS","VxOTS","P1106B.DO_REMOTECLOSE","DO","ถม","","not(x)"
"FCS0092","VF","2110YYCP1106C","OTS","VxOTS","P1106C.DO_REMOTECLOSE","DO","ถม","","not(x)"
"FCS0092","VF","2110YYCP1106D","OTS","VxOTS","P1106D.DO_REMOTECLOSE","DO","ถม","","not(x)"
"FCS0092","VF","2110YYCP1106E","OTS","VxOTS","P1106E.DO_REMOTECLOSE","DO","ถม","","not(x)"
"FCS0092","VF","2110YYCP1108A","OTS","VxOTS","P1108A.DO_REMOTECLOSE","DO","ถม","","not(x)"
"FCS0092","VF","2110YYCP1108B","OTS","VxOTS","P1108B.DO_REMOTECLOSE","DO","ถม","","not(x)"
"FCS0092","VF","2110YYCP1109A","OTS","VxOTS","P1109A.DO_REMOTECLOSE","DO","ถม","","not(x)"
"FCS0092","VF","2110YYCP1109B","OTS","VxOTS","P1109B.DO_REMOTECLOSE","DO","ถม","","not(x)"
"FCS0092","VF","2110YYCP1110","OTS","VxOTS","P1110.DO_REMOTECLOSE","DO","ถม","","not(x)"
"FCS0092","VF","2110YYCP1601","OTS","VxOTS","P1601.DO_REMOTECLOSE","DO","ถม","","not(x)"
"FCS0092","VF","2110YYCP1603","OTS","VxOTS","P1603.DO_REMOTECLOSE","DO","ถม","","not(x)"
"FCS0092","VF","2110YYCP1604A","OTS","VxOTS","P1604A.DO_REMOTECLOSE","DO","ถม","","not(x)"
"FCS0092","VF","2110YYCP1604B","OTS","VxOTS","P1604B.DO_REMOTECLOSE","DO","ถม","","not(x)"
"FCS0092","VF","2110YYCP1605A","OTS","VxOTS","P1605A.DO_REMOTECLOSE","DO","ถม","","not(x)"
"FCS0092","VF","2110YYCP1605B","OTS","VxOTS","P1605B.DO_REMOTECLOSE","DO","ถม","","not(x)"
"FCS0092","VF","2110YYCP1701A","OTS","VxOTS","P1701A.DO_REMOTECLOSE","DO","ถม","","not(x)"
"FCS0092","VF","2110YYCP1701B","OTS","VxOTS","P1701B.DO_REMOTECLOSE","DO","ถม","","not(x)"
"FCS0092","VF","2110YYCP1702A","OTS","VxOTS","P1702A.DO_REMOTECLOSE","DO","ถม","","not(x)"
"FCS0092","VF","2110YYCP1702B","OTS","VxOTS","P1702B.DO_REMOTECLOSE","DO","ถม","","not(x)"
"FCS0092","VF","2110YYCP1703A","OTS","VxOTS","P1703A.DO_REMOTECLOSE","DO","ถม","","not(x)"
"FCS0092","VF","2110YYCP1703B","OTS","VxOTS","P1703B.DO_REMOTECLOSE","DO","ถม","","not(x)"
"FCS0092","VF","2110YYCP1704A","OTS","VxOTS","P1704A.DO_REMOTECLOSE","DO","ถม","","not(x)"
"FCS0092","VF","2110YYCP1704B","OTS","VxOTS","P1704B.DO_REMOTECLOSE","DO","ถม","","not(x)"
"FCS0092","VF","2110YYCP1705A","OTS","VxOTS","P1705A.DO_REMOTECLOSE","DO","ถม","","not(x)"
"FCS0092","VF","2110YYCP1705B","OTS","VxOTS","P1705B.DO_REMOTECLOSE","DO","ถม","","not(x)"
"FCS0092","VF","2110YYCP1706","OTS","VxOTS","P1706.DO_REMOTECLOSE","DO","ถม","","not(x)"
"FCS0092","VF","2110YYOP0002A","OTS","VxOTS","YYOP0002A.DO_REMOTECLOSE","DO","ถม","",""
"FCS0092","VF","2110YYOP0002B","OTS","VxOTS","YYOP0002B.DO_REMOTECLOSE","DO","ถม","",""
"FCS0092","VF","2110YYOP1101A","OTS","VxOTS","YYOP1101A.DO_REMOTECLOSE","DO","ถม","",""
"FCS0092","VF","2110YYOP1101B","OTS","VxOTS","YYOP1101B.DO_REMOTECLOSE","DO","ถม","",""
"FCS0092","VF","2110YYOP1102A","OTS","VxOTS","YYOP1102A.DO_REMOTECLOSE","DO","ถม","",""
"FCS0092","VF","2110YYOP1102B","OTS","VxOTS","YYOP1102B.DO_REMOTECLOSE","DO","ถม","",""
"FCS0092","VF","2110YYOP1601","OTS","VxOTS","YYOP1601.DO_REMOTECLOSE","DO","ถม","",""
"FCS0092","VF","2110YYOP1603","OTS","VxOTS","YYOP1603.DO_REMOTECLOSE","DO","ถม","",""
"FCS0092","VF","2110YSLP1605A","OTS","VxOTS","P1605A.STATUS","DI","ะด","",""
"FCS0092","VF","2110YSLP1605B","OTS","VxOTS","P1605B.STATUS","DI","ะด","",""
"FCS0092","VF","2110YSLP1604A","OTS","VxOTS","P1604A.STATUS","DI","ะด","",""
"FCS0092","VF","2110YSLP1604B","OTS","VxOTS","P1604B.STATUS","DI","ะด","",""
"FCS0092","VF","2110YSLP1104A","OTS","VxOTS","P1104A.STATUS","DI","ะด","",""
"FCS0092","VF","2110YSLP1104B","OTS","VxOTS","P1104B.STATUS","DI","ะด","",""
"FCS0092","VF","2110YSLP1109A","OTS","VxOTS","P1109A.STATUS","DI","ะด","",""
"FCS0092","VF","2110YSLP1109B","OTS","VxOTS","P1109B.STATUS","DI","ะด","",""
"FCS0092","VF","2110YSLP1702A","OTS","VxOTS","P1702A.STATUS","DI","ะด","",""
"FCS0092","VF","2110YSLP1702B","OTS","VxOTS","P1702B.STATUS","DI","ะด","",""
"FCS0092","VF","2110YSLP1706","OTS","VxOTS","P1706.STATUS","DI","ะด","",""
"FCS0092","VF","2110YSLP1703A","OTS","VxOTS","P1703A.STATUS","DI","ะด","",""
"FCS0092","VF","2110YSLP1703B","OTS","VxOTS","P1703B.STATUS","DI","ะด","",""
"FCS0092","VF","2110YSLP1106A","OTS","VxOTS","P1106A.STATUS","DI","ะด","",""
"FCS0092","VF","2110YSLP1108A","OTS","VxOTS","P1108A.STATUS","DI","ะด","",""
"FCS0092","VF","2110YSLP1108B","OTS","VxOTS","P1108B.STATUS","DI","ะด","",""
"FCS0092","VF","2110YSLP1106B","OTS","VxOTS","P1106B.STATUS","DI","ะด","",""
"FCS0092","VF","2110YSLP1106C","OTS","VxOTS","P1106C.STATUS","DI","ะด","",""
"FCS0092","VF","2110YSLP1106D","OTS","VxOTS","P1106D.STATUS","DI","ะด","",""
"FCS0092","VF","2110YSLP1106E","OTS","VxOTS","P1106E.STATUS","DI","ะด","",""
"FCS0092","VF","2110YSLP1603","OTS","VxOTS","P1603.STATUS","DI","ะด","",""
"FCS0092","VF","2110YSLP1704A","OTS","VxOTS","P1704A.STATUS","DI","ะด","",""
"FCS0092","VF","2110YSLP1704B","OTS","VxOTS","P1704B.STATUS","DI","ะด","",""
"FCS0092","VF","2110YSLP1705A","OTS","VxOTS","P1705A.STATUS","DI","ะด","",""
"FCS0092","VF","2110YSLP1705B","OTS","VxOTS","P1705B.STATUS","DI","ะด","",""
"FCS0092","VF","2110YSLP1701A","OTS","VxOTS","P1701A.STATUS","DI","ะด","",""
"FCS0092","VF","2110YSLP1701B","OTS","VxOTS","P1701B.STATUS","DI","ะด","",""
"FCS0092","VF","2110YSLP0002A","OTS","VxOTS","P0002A.STATUS","DI","ะด","",""
"FCS0092","VF","2110YSLP0002B","OTS","VxOTS","P0002B.STATUS","DI","ะด","",""
"FCS0092","VF","2110YSLP1601","OTS","VxOTS","P1601.STATUS","DI","ะด","",""
"FCS0092","VF","2110MSL110504","OTS","VxOTS","MV110504.STATUS","DI","ะด","",""
"FCS0092","VF","2110MSL110505","OTS","VxOTS","MV110505.STATUS","DI","ะด","",""
"FCS0092","VF","2110MSL110604","OTS","VxOTS","MV110604.STATUS","DI","ะด","",""
"FCS0092","VF","2110MSL110605","OTS","VxOTS","MV110605.STATUS","DI","ะด","",""
"FCS0092","VF","2110MSL110704","OTS","VxOTS","MV110704.STATUS","DI","ะด","",""
"FCS0092","VF","2110MSL110705","OTS","VxOTS","MV110705.STATUS","DI","ะด","",""
"FCS0092","VF","2110MSL110804","OTS","VxOTS","MV110804.STATUS","DI","ะด","",""
"FCS0092","VF","2110MSL110805","OTS","VxOTS","MV110805.STATUS","DI","ะด","",""
"FCS0092","VF","2110MSL110904","OTS","VxOTS","MV110904.STATUS","DI","ะด","",""
"FCS0092","VF","2110MSL110905","OTS","VxOTS","MV110905.STATUS","DI","ะด","",""
"FCS0094","VF","2110AI120201","OTS","VxOTS","AI120201.PV","AI","ะด","",""
"FCS0094","VF","2110AI120401","OTS","VxOTS","AI120401.PV","AI","ะด","",""
"FCS0094","VF","2110AI121001A","OTS","VxOTS","AI121001A.PV","AI","ะด","",""
"FCS0094","VF","2110AI121001B","OTS","VxOTS","AI121001B.PV","AI","ะด","",""
"FCS0094","VF","2110AI121301A","OTS","VxOTS","AI121301A.PV","AI","ะด","",""
"FCS0094","VF","2110AI121301B","OTS","VxOTS","AI121301B.PV","AI","ะด","",""
"FCS0094","VF","2110AI130501","OTS","VxOTS","AI130501.PV","AI","ะด","",""
"FCS0094","VF","2110AI130502","OTS","VxOTS","AI130502.PV","AI","ะด","",""
"FCS0094","VF","2110AI130705","OTS","VxOTS","AI130705.PV","AI","ะด","",""
"FCS0094","VF","2110FI120102","OTS","VxOTS","FI120102.PV","AI","ะด","",""
"FCS0094","VF","2110FI120103","OTS","VxOTS","FI120103.PV","AI","ะด","",""
"FCS0094","VF","2110FI120104","OTS","VxOTS","FI120104.PV","AI","ะด","",""
"FCS0094","VF","2110FI120105","OTS","VxOTS","FI120105.PV","AI","ะด","",""
"FCS0094","VF","2110FI120106","OTS","VxOTS","FI120106.PV","AI","ะด","",""
"FCS0094","VF","2110FI120201","OTS","VxOTS","FI120201.PV","AI","ะด","",""
"FCS0094","VF","2110FI120301","OTS","VxOTS","FI120301.PV","AI","ะด","",""
"FCS0094","VF","2110FI120302","OTS","VxOTS","FI120302.PV","AI","ะด","",""
"FCS0094","VF","2110FI120402","OTS","VxOTS","FI120402.PV","AI","ะด","",""
"FCS0094","VF","2110FI120403","OTS","VxOTS","FI120403.PV","AI","ะด","",""
"FCS0094","VF","2110FI120404","OTS","VxOTS","FI120404.PV","AI","ะด","",""
"FCS0094","VF","2110FI120601","OTS","VxOTS","FI120601.PV","AI","ะด","",""
"FCS0094","VF","2110FI120701","OTS","VxOTS","FI120701.PV","AI","ะด","",""
"FCS0094","VF","2110FI120702","OTS","VxOTS","FI120702.PV","AI","ะด","",""
"FCS0094","VF","2110FI120703","OTS","VxOTS","FI120703.PV","AI","ะด","",""
"FCS0094","VF","2110FI120704","OTS","VxOTS","FI120704.PV","AI","ะด","",""
"FCS0094","VF","2110FI120705","OTS","VxOTS","FI120705.PV","AI","ะด","",""
"FCS0094","VF","2110FI120801","OTS","VxOTS","FI120801.PV","AI","ะด","",""
"FCS0094","VF","2110FI120802","OTS","VxOTS","FI120802.PV","AI","ะด","",""
"FCS0094","VF","2110FI120901","OTS","VxOTS","FI120901.PV","AI","ะด","",""
"FCS0094","VF","2110FI120902","OTS","VxOTS","FI120902.PV","AI","ะด","",""
"FCS0094","VF","2110FI120903","OTS","VxOTS","FI120903.PV","AI","ะด","",""
"FCS0094","VF","2110FI120904","OTS","VxOTS","FI120904.PV","AI","ะด","",""
"FCS0094","VF","2110FI121001","OTS","VxOTS","FI121001.PV","AI","ะด","",""
"FCS0094","VF","2110FI121002","OTS","VxOTS","FI121002.PV","AI","ะด","",""
"FCS0094","VF","2110FI121101","OTS","VxOTS","FI121101.PV","AI","ะด","",""
"FCS0094","VF","2110FI121102","OTS","VxOTS","FI121102.PV","AI","ะด","",""
"FCS0094","VF","2110FI121103","OTS","VxOTS","FI121103.PV","AI","ะด","",""
"FCS0094","VF","2110FI121104","OTS","VxOTS","FI121104.PV","AI","ะด","",""
"FCS0094","VF","2110FI121105","OTS","VxOTS","FI121105.PV","AI","ะด","",""
"FCS0094","VF","2110FI121106","OTS","VxOTS","FI121106.PV","AI","ะด","",""
"FCS0094","VF","2110FI121201","OTS","VxOTS","FI121201.PV","AI","ะด","",""
"FCS0094","VF","2110FI121202","OTS","VxOTS","FI121202.PV","AI","ะด","",""
"FCS0094","VF","2110FI121203","OTS","VxOTS","FI121203.PV","AI","ะด","",""
"FCS0094","VF","2110FI121301","OTS","VxOTS","FI121301.PV","AI","ะด","",""
"FCS0094","VF","2110FI121302","OTS","VxOTS","FI121302.PV","AI","ะด","",""
"FCS0094","VF","2110FI121401","OTS","VxOTS","FI121401.PV","AI","ะด","",""
"FCS0094","VF","2110FI121402","OTS","VxOTS","FI121402.PV","AI","ะด","",""
"FCS0094","VF","2110FI121501","OTS","VxOTS","FI121501.PV","AI","ะด","",""
"FCS0094","VF","2110FI121502","OTS","VxOTS","FI121502.PV","AI","ะด","",""
"FCS0094","VF","2110FI130402","OTS","VxOTS","FI130402.PV","AI","ะด","",""
"FCS0094","VF","2110FI130601","OTS","VxOTS","FI130601.PV","AI","ะด","",""
"FCS0094","VF","2110FI130701","OTS","VxOTS","FI130701.PV","AI","ะด","",""
"FCS0094","VF","2110FI130702","OTS","VxOTS","FI130702.PV","AI","ะด","",""
"FCS0094","VF","2110FI130801","OTS","VxOTS","FI130801.PV","AI","ะด","",""
"FCS0094","VF","2110FI130902","OTS","VxOTS","FI130902.PV","AI","ะด","",""
"FCS0094","VF","2110FI140102","OTS","VxOTS","FI140102.PV","AI","ะด","",""
"FCS0094","VF","2110FI140103","OTS","VxOTS","FI140103.PV","AI","ะด","",""
"FCS0094","VF","2110FI140104","OTS","VxOTS","FI140104.PV","AI","ะด","",""
"FCS0094","VF","2110FI140105","OTS","VxOTS","FI140105.PV","AI","ะด","",""
"FCS0094","VF","2110FI140106","OTS","VxOTS","FI140106.PV","AI","ะด","",""
"FCS0094","VF","2110FI140201","OTS","VxOTS","FI140201.PV","AI","ะด","",""
"FCS0094","VF","2110FI140301","OTS","VxOTS","FI140301.PV","AI","ะด","",""
"FCS0094","VF","2110FI140303","OTS","VxOTS","FI140303.PV","AI","ะด","",""
"FCS0094","VF","2110FI140401","OTS","VxOTS","FI140401.PV","AI","ะด","",""
"FCS0094","VF","2110FI140501","OTS","VxOTS","FI140501.PV","AI","ะด","",""
"FCS0094","VF","2110FI140503","OTS","VxOTS","FI140503.PV","AI","ะด","",""
"FCS0094","VF","2110FI150101","OTS","VxOTS","FI150101.PV","AI","ะด","",""
"FCS0094","VF","2110FI150102","OTS","VxOTS","FI150102.PV","AI","ะด","",""
"FCS0094","VF","2110FI150104","OTS","VxOTS","FI150104.PV","AI","ะด","",""
"FCS0094","VF","2110FI150202","OTS","VxOTS","FI150202.PV","AI","ะด","",""
"FCS0094","VF","2110FI150301","OTS","VxOTS","FI150301.PV","AI","ะด","",""
"FCS0094","VF","2110FI150302","OTS","VxOTS","FI150302.PV","AI","ะด","",""
"FCS0094","VF","2110FI150403","OTS","VxOTS","FI150403.PV","AI","ะด","",""
"FCS0094","VF","2110FI150404","OTS","VxOTS","FI150404.PV","AI","ะด","",""
"FCS0094","VF","2110FI150405","OTS","VxOTS","FI150405.PV","AI","ะด","",""
"FCS0094","VF","2110FI150406","OTS","VxOTS","FI150406.PV","AI","ะด","",""
"FCS0094","VF","2110FI150408","OTS","VxOTS","FI150408.PV","AI","ะด","",""
"FCS0094","VF","2110FI150409","OTS","VxOTS","FI150409.PV","AI","ะด","",""
"FCS0094","VF","2110FI150501","OTS","VxOTS","FI150501.PV","AI","ะด","",""
"FCS0094","VF","2110FI150502","OTS","VxOTS","FI150502.PV","AI","ะด","",""
"FCS0094","VF","2110FI150504","OTS","VxOTS","FI150504.PV","AI","ะด","",""
"FCS0094","VF","2110FI150601","OTS","VxOTS","FI150601.PV","AI","ะด","",""
"FCS0094","VF","2110FI150602","OTS","VxOTS","FI150602.PV","AI","ะด","",""
"FCS0094","VF","2110FI150603","OTS","VxOTS","FI150603.PV","AI","ะด","",""
"FCS0094","VF","2110FI150604","OTS","VxOTS","FI150604.PV","AI","ะด","",""
"FCS0094","VF","2110FI150605","OTS","VxOTS","FI150605.PV","AI","ะด","",""
"FCS0094","VF","2110FI150701","OTS","VxOTS","FI150701.PV","AI","ะด","",""
"FCS0094","VF","2110FI150702","OTS","VxOTS","FI150702.PV","AI","ะด","",""
"FCS0094","VF","2110FIP1401A01","OTS","VxOTS","FIP1401A01.PV","AI","ะด","",""
"FCS0094","VF","2110FIP1401A02","OTS","VxOTS","FIP1401A02.PV","AI","ะด","",""
"FCS0094","VF","2110FIP1401B01","OTS","VxOTS","FIP1401B01.PV","AI","ะด","",""
"FCS0094","VF","2110FIP1401B02","OTS","VxOTS","FIP1401B02.PV","AI","ะด","",""
"FCS0094","VF","2110FIP1403A","OTS","VxOTS","FIP1403A.PV","AI","ะด","",""
"FCS0094","VF","2110FIP1403B","OTS","VxOTS","FIP1403B.PV","AI","ะด","",""
"FCS0094","VF","2110FIP1404A","OTS","VxOTS","FIP1404A.PV","AI","ะด","",""
"FCS0094","VF","2110FIP1404B","OTS","VxOTS","FIP1404B.PV","AI","ะด","",""
"FCS0094","VF","2110FT120501","OTS","VxOTS","FI120501.PV","AI","ะด","",""
"FCS0094","VF","2110FT130503","OTS","VxOTS","FI130503.PV","AI","ะด","",""
"FCS0094","VF","2110FT130504","OTS","VxOTS","FI130504.PV","AI","ะด","",""
"FCS0094","VF","2110LI120102A","OTS","VxOTS","LI120102A.PV","AI","ะด","",""
"FCS0094","VF","2110LI120102B","OTS","VxOTS","LI120102B.PV","AI","ะด","",""
"FCS0094","VF","2110LI120103","OTS","VxOTS","LI120103.PV","AI","ะด","",""
"FCS0094","VF","2110LI120201","OTS","VxOTS","LI120201.PV","AI","ะด","",""
"FCS0094","VF","2110LI120301","OTS","VxOTS","LI120301.PV","AI","ะด","",""
"FCS0094","VF","2110LI120302","OTS","VxOTS","LI120302.PV","AI","ะด","",""
"FCS0094","VF","2110LI120401","OTS","VxOTS","LI120401.PV","AI","ะด","",""
